"","X1","committee_name","contributor_occupation","college"
"411",411,"ACTBLUE","PROFESSOR OF DANCE","OhioStateU"
"412",412,"ACTBLUE","PROFESSOR OF DANCE","OhioStateU"
"413",413,"ACTBLUE","PROGRAM ASSISTANT","OhioStateU"
"414",414,"ACTBLUE","PROGRAMMER","OhioStateU"
"415",415,"ACTBLUE","FINANCIAL AID PROCESSOR","OhioStateU"
"416",416,"ACTBLUE","CUSTOMER SERVICE","OhioStateU"
"417",417,"ACTBLUE","UNIVERSITY PROFESSOR","OhioStateU"
"418",418,"ACTBLUE","PROFESSOR","OhioStateU"
"419",419,"ACTBLUE","PROFESSOR","UToledo"
"420",420,"ACTBLUE","PROFESSOR","UToledo"
"421",421,"ACTBLUE","PHARMACY EDUCATION","UToledo"
"422",422,"ACTBLUE","COMPLIANCE ANALYST","UToledo"
"423",423,"ACTBLUE","NEUROPSYCHOLOGIST","UToledo"
"424",424,"ACTBLUE","NEUROPSYCHOLOGIST","UToledo"
"425",425,"ACTBLUE","GRAPHIC DESIGNER","OhioStateU"
"426",426,"ACTBLUE","PROFESSOR","OhioStateU"
"427",427,"ACTBLUE","ADMINISTRATOR","OhioStateU"
"428",428,"ACTBLUE","PROFESSOR","OhioStateU"
"429",429,"ACTBLUE","ADMISSIONS ANALYST","UToledo"
"430",430,"ACTBLUE","EDUCATOR","OWesleyanU"
"431",431,"ACTBLUE","EDUCATOR","OWesleyanU"
"432",432,"ACTBLUE","REGISTERED NURSE","OhioStateU"
"433",433,"ACTBLUE","ARTIST","OhioStateU"
"434",434,"ACTBLUE","GRADUATE TEACHING ASSISTANT","OhioStateU"
"435",435,"ACTBLUE","RESEARCH SCIENTIST","OhioStateU"
"436",436,"ACTBLUE","PROFESSOR","BowlingGreenU"
"437",437,"ACTBLUE","SECRETARY","OhioStateU"
"438",438,"ACTBLUE","SECRETARY","OhioStateU"
"439",439,"ACTBLUE","SECRETARY","OhioStateU"
"440",440,"ACTBLUE","SECRETARY","OhioStateU"
"441",441,"ACTBLUE","ASSOCIATE PROFESSOR OF GERMAN","KenyonC"
"442",442,"ACTBLUE","PROFESSOR","OberlinC"
"443",443,"ACTBLUE","PROFESSOR","KenyonC"
"444",444,"ACTBLUE","COMMUNICATIONS","OhioStateU"
"445",445,"ACTBLUE","STUDENT","OhioStateU"
"446",446,"ACTBLUE","RESEARCH ASSOCIATE CIATE","OhioStateU"
"447",447,"ACTBLUE","RESEARCH ASSOCIATE CIATE","OhioStateU"
"448",448,"ACTBLUE","PROFESSOR","KenyonC"
"449",449,"ACTBLUE","PROFESSOR","OhioStateU"
"450",450,"ACTBLUE","RESEARCH ASSISTANT","OhioStateU"
"451",451,"ACTBLUE","ASST. DIRECTOR","OhioStateU"
"452",452,"ACTBLUE","POST-DOCTORAL RESEARCHER","OhioStateU"
"453",453,"ACTBLUE","MENTAL HEALTH CLINICAL NURSE SPECIALIS","OhioStateU"
"454",454,"ACTBLUE","SECRETARY","OhioStateU"
"455",455,"ACTBLUE","SECRETARY","OhioStateU"
"456",456,"ACTBLUE","PROFESSOR","OberlinC"
"457",457,"ACTBLUE","EDUCATOR","OhioStateU"
"458",458,"ACTBLUE","TEACHER","KenyonC"
"459",459,"ACTBLUE","STUDENT","OhioStateU"
"460",460,"ACTBLUE","DIRECTOR, CORP. & FDN. RELATIONS","KenyonC"
"461",461,"ACTBLUE","OPTOMETRIST","OhioStateU"
"462",462,"ACTBLUE","CANCER GENETICS RESEARCH","OhioStateU"
"463",463,"ACTBLUE","CANCER GENETICS RESEARCH","OhioStateU"
"464",464,"ACTBLUE","CANCER GENETICS RESEARCH","OhioStateU"
"465",465,"ACTBLUE","CANCER GENETICS RESEARCH","OhioStateU"
"466",466,"ACTBLUE","CANCER GENETICS RESEARCH","OhioStateU"
"467",467,"ACTBLUE","CANCER GENETICS RESEARCH","OhioStateU"
"468",468,"ACTBLUE","LIBRARY ASSISTANT","OhioStateU"
"469",469,"ACTBLUE","PHYSICIAN","OhioStateU"
"470",470,"ACTBLUE","PROFESSOR","OberlinC"
"471",471,"ACTBLUE","DATA ANALYST","OhioStateU"
"472",472,"ACTBLUE","ADMINISTRATOR","OhioStateU"
"473",473,"ACTBLUE","PROFESSOR","KenyonC"
"474",474,"ACTBLUE","PROFESSOR","KenyonC"
"475",475,"ACTBLUE","DIGITAL IMAGING SPECIALIST","OhioStateU"
"476",476,"ACTBLUE","GRAPHIC DESIGNER","OhioStateU"
"477",477,"ACTBLUE","LIBRARY ASSISTANT","OhioStateU"
"478",478,"ACTBLUE","EDUCATOR","OhioStateU"
"479",479,"ACTBLUE","PHYSICIAN","OhioStateU"
"480",480,"ACTBLUE","PROFESSOR","UToledo"
"481",481,"ACTBLUE","GRAPHIC DESIGNER","OhioStateU"
"482",482,"ACTBLUE","PROFESSOR","OberlinC"
"483",483,"ACTBLUE","PROFESSOR","OhioStateU"
"484",484,"ACTBLUE","PROFESSOR","OhioStateU"
"485",485,"ACTBLUE","PROFESSOR OF SOCIAL WORK","OhioStateU"
"486",486,"ACTBLUE","PROFESSOR","OhioStateU"
"487",487,"ACTBLUE","PROFESSOR","OhioStateU"
"488",488,"ACTBLUE","PROFESSOR","OhioStateU"
"489",489,"ACTBLUE","PROFESSOR","OhioStateU"
"490",490,"ACTBLUE","PROFESSOR","OberlinC"
"491",491,"ACTBLUE","PROFESSOR","OhioStateU"
"492",492,"ACTBLUE","PROFESSOR","OberlinC"
"493",493,"ACTBLUE","PROFESSOR","OberlinC"
"494",494,"ACTBLUE","REGISTERED NURSE","OhioStateU"
"495",495,"ACTBLUE","PROGRAM COORDINATOR","OhioStateU"
"496",496,"ACTBLUE","PROGRAM COORDINATOR","OhioStateU"
"497",497,"ACTBLUE","PROGRAM COORDINATOR","OhioStateU"
"498",498,"ACTBLUE","UNIVERSITY EMPLOYEE","OhioStateU"
"499",499,"ACTBLUE","UNIVERSITY PROFESSOR","OhioStateU"
"500",500,"ACTBLUE","RESEARCHER","OhioStateU"
"501",501,"ACTBLUE","PROFESSOR","BowlingGreenU"
"502",502,"ACTBLUE","PROJECT MANAGEMENT","OhioStateU"
"503",503,"ACTBLUE","PROFESSOR","KenyonC"
"504",504,"ACTBLUE","HR DIRECTOR","OhioStateU"
"505",505,"ACTBLUE","PROFESSOR","UToledo"
"506",506,"ACTBLUE","CANCER GENETICS RESEARCH","OhioStateU"
"507",507,"ACTBLUE","CANCER GENETICS RESEARCH","OhioStateU"
"508",508,"ACTBLUE","CANCER GENETICS RESEARCH","OhioStateU"
"509",509,"ACTBLUE","ART HISTORIAN/PROFESSOR","OhioStateU"
"510",510,"ACTBLUE","TEACHER","OberlinC"
"511",511,"ACTBLUE","PHYSICIAN",NA
"512",512,"ACTBLUE","PHYSICIAN",NA
"513",513,"ACTBLUE","ANALYST/PROGRAMMER","OberlinC"
"514",514,"ACTBLUE","ADMINISTRATIVE ASSISTANT","OhioStateU"
"515",515,"ACTBLUE","REGISTERED NURSE","OhioStateU"
"516",516,"ACTBLUE","REGISTERED NURSE","OhioStateU"
"517",517,"ACTBLUE","PROFESSOR OF PHYSICS","OhioStateU"
"518",518,"ACTBLUE","PATIENT REVENUE CYCLE SPECIALIST","OhioStateU"
"519",519,"ACTBLUE","PROFESSOR","UToledo"
"520",520,"ACTBLUE","EDUCATOR","OWesleyanU"
"521",521,"ACTBLUE","PROFESSOR","BowlingGreenU"
"522",522,"ACTBLUE","PROFESSOR","OberlinC"
"523",523,"ACTBLUE","ADMINISTRATIVE ASSOCIATE","OhioStateU"
"524",524,"ACTBLUE","PROFESSOR","OhioStateU"
"525",525,"ACTBLUE","RESEARCH ADMINISTRATOR","OhioStateU"
"526",526,"ACTBLUE","ENVIRONMENTAL COMPLIANCE","OhioStateU"
"527",527,"ACTBLUE","SCIENTIST/PROFESSOR","OhioStateU"
"528",528,"ACTBLUE","OUTREACH COORDINATOR","OhioStateU"
"529",529,"ACTBLUE","ADMISSIONS ANALYST","UToledo"
"530",530,"ACTBLUE","RESEARCH SCIENTIST","OhioStateU"
"531",531,"ACTBLUE","UNIVERSITY CHAPLAIN","OWesleyanU"
"532",532,"ACTBLUE","PROFESSOR","OhioStateU"
"533",533,"ACTBLUE","PROGRAM COORDINATOR","OhioStateU"
"534",534,"ACTBLUE","PROGRAM COORDINATOR","OhioStateU"
"535",535,"ACTBLUE","SECRETARY","OhioStateU"
"536",536,"ACTBLUE","ADMIN","OhioStateU"
"537",537,"ACTBLUE","TEACHER","KenyonC"
"538",538,"ACTBLUE","DESIGN ENGINEER","OhioStateU"
"539",539,"ACTBLUE","POST-DOCTORAL RESEARCHER","OhioStateU"
"540",540,"ACTBLUE","ASSISTANT DIRECTOR","OhioStateU"
"541",541,"ACTBLUE","TUTOR","OhioStateU"
"542",542,"ACTBLUE","RESEARCH ASSISTANT","OhioStateU"
"543",543,"ACTBLUE","CUSTOMER SERVICE","OhioStateU"
"544",544,"ACTBLUE","SECRETARY","OhioStateU"
"545",545,"ACTBLUE","STUDENT ASSISTANT","OhioStateU"
"546",546,"ACTBLUE","ECONOMIST","OWesleyanU"
"547",547,"ACTBLUE","LAW PROFESSOR","OhioStateU"
"548",548,"PROGRESSIVE TURNOUT PROJECT","RETIRED PROFESSOR","OhioStateU"
"549",549,"ACTBLUE","ADMINISTRATIVE","OhioStateU"
"550",550,"ACTBLUE","PROGRAM COORDINATOR","OhioStateU"
"551",551,"ACTBLUE","PROGRAM COORDINATOR","OhioStateU"
"552",552,"ACTBLUE","EDUCATOR","OhioStateU"
"553",553,"ACTBLUE","PROFESSOR","OberlinC"
"554",554,"ACTBLUE","SCIENTIST","OhioStateU"
"555",555,"PROGRESSIVE TURNOUT PROJECT","RETIRED PROFESSOR","OhioStateU"
"556",556,"ACTBLUE","LECTURER","OhioStateU"
"557",557,"ACTBLUE","ENGLISH LECTURER","OhioStateU"
"558",558,"ACTBLUE","PROFESSOR","OhioStateU"
"559",559,"ACTBLUE","GRADUATE ASSOCIATE","OhioStateU"
"560",560,"PROGRESSIVE TURNOUT PROJECT","RESEARCH SCIENTIST","OhioStateU"
"561",561,"ACTBLUE","UNIVERSITY PROFESSOR","OhioStateU"
"562",562,"ACTBLUE","PHYSICIAN","OhioStateU"
"563",563,"ACTBLUE","PROFESSOR","OberlinC"
"564",564,"ACTBLUE","CLERICAL","OhioStateU"
"565",565,"OHIO GRASSROOTS VICTORY FUND","PROFESSOR","OhioStateU"
"566",566,"PROGRESSIVE TURNOUT PROJECT","RETIRED PROFESSOR","OhioStateU"
"567",567,"ACTBLUE","PROFESSOR","OhioStateU"
"568",568,"PROGRESSIVE TURNOUT PROJECT","RESEARCH SCIENTIST","OhioStateU"
"569",569,"ACTBLUE","PROFESSOR","OhioStateU"
"570",570,"ACTBLUE","CANCER GENETICS RESEARCH","OhioStateU"
"571",571,"ACTBLUE","CANCER GENETICS RESEARCH","OhioStateU"
"572",572,"ACTBLUE","CANCER GENETICS RESEARCH","OhioStateU"
"573",573,"ACTBLUE","CANCER GENETICS RESEARCH","OhioStateU"
"574",574,"ACTBLUE","CANCER GENETICS RESEARCH","OhioStateU"
"575",575,"ACTBLUE","ASSISTANT DEAN","OhioStateU"
"576",576,"ACTBLUE","FACULTY","OberlinC"
"577",577,"ACTBLUE","HISTORIAN","KenyonC"
"578",578,"ACTBLUE","PROFESSOR","UToledo"
"579",579,"ACTBLUE","UNIVERSITY PROFESSOR","OhioStateU"
"580",580,"ACTBLUE","RESEARCHER","OhioStateU"
"581",581,"ACTBLUE","PROGRAM COORDINATOR","OhioStateU"
"582",582,"ACTBLUE","ASSOCIATE PROFESSOR","OhioStateU"
"583",583,"ACTBLUE","IT SUPERVISOR","OhioStateU"
"584",584,"ACTBLUE","ENGLISH LECTURER","OhioStateU"
"585",585,"ACTBLUE","TEACHER","KenyonC"
"586",586,"ACTBLUE","CLERICAL","OhioStateU"
"587",587,"ACTBLUE","ORGANIZATIONAL CHANGE MANAGEMENT ANALY","OhioStateU"
"588",588,"ACTBLUE","PROFESSOR","OberlinC"
"589",589,"ACTBLUE","MANAGER","OhioStateU"
"590",590,"ACTBLUE","RESEARCHER","UToledo"
"591",591,"ACTBLUE","EDUCATOR","OhioStateU"
"592",592,"ACTBLUE","EDUCATOR","OWesleyanU"
"593",593,"ACTBLUE","EDUCATOR","OWesleyanU"
"594",594,"ACTBLUE","PROFESSOR","OhioStateU"
"595",595,"ACTBLUE","PROFESSOR","OhioStateU"
"596",596,"ACTBLUE","PROFESSOR","OberlinC"
"597",597,"ACTBLUE","PROFESSOR","KenyonC"
"598",598,"ACTBLUE","PROFESSOR","OhioStateU"
"599",599,"ACTBLUE","FACULTY","OberlinC"
"600",600,"ACTBLUE","FACULTY","OberlinC"
"601",601,"ACTBLUE","FACULTY","OberlinC"
"602",602,"ACTBLUE","PROFESSOR","OhioStateU"
"603",603,"ACTBLUE","PHYSICIAN","OhioStateU"
"604",604,"ACTBLUE","COLLEGE PROFESSOR","OberlinC"
"605",605,"ACTBLUE","MANAGER","OhioStateU"
"606",606,"ACTBLUE","SENIOR DATA MANAGER","OhioStateU"
"607",607,"ACTBLUE","PSYCHOLOGIST","OhioStateU"
"608",608,"ACTBLUE","PHYSICIAN","OhioStateU"
"609",609,"ACTBLUE","PHYSICIAN","OhioStateU"
"610",610,"ACTBLUE","LECTURER","OhioStateU"
"611",611,"ACTBLUE","LIBRARY ASSISTANT","OhioStateU"
"612",612,"ACTBLUE","LIBRARY ASSISTANT","OhioStateU"
"613",613,"ACTBLUE","LIBRARY ASSISTANT","OhioStateU"
"614",614,"ACTBLUE","LIBRARY ASSISTANT","OhioStateU"
"615",615,"ACTBLUE","CURATOR","OhioStateU"
"616",616,"ACTBLUE","STUDENT","OhioStateU"
"617",617,"ACTBLUE","DEVELOPMENT","OhioStateU"
"618",618,"ACTBLUE","PROFESSOR","OhioStateU"
"619",619,"ACTBLUE","PROFESSOR","BowlingGreenU"
"620",620,"ACTBLUE","PHYSICIAN","OhioStateU"
"621",621,"ACTBLUE","CURATOR","OhioStateU"
"622",622,"ACTBLUE","PROFESSOR","OberlinC"
"623",623,"ACTBLUE","PROFESSOR","OberlinC"
"624",624,"ACTBLUE","PROFESSOR","BowlingGreenU"
"625",625,"ACTBLUE","STUDENT","UToledo"
"626",626,"ACTBLUE","PROFESSOR","OberlinC"
"627",627,"ACTBLUE","PHYSICIAN","OhioStateU"
"628",628,"ACTBLUE","PROJECT MANAGER","OhioStateU"
"629",629,"ACTBLUE","INFORMATION TECHNOLOGY","OhioStateU"
"630",630,"ACTBLUE","RESEARCH SCIENTIST","OhioStateU"
"631",631,"ACTBLUE","SOCIAL MEDIA MANAGER","OhioStateU"
"632",632,"ACTBLUE","PROFESSOR","OberlinC"
"633",633,"ACTBLUE","PHYSICIAN","OhioStateU"
"634",634,"ACTBLUE","PROFESSOR","OberlinC"
"635",635,"ACTBLUE","ADMINISTRATIVE ASSISTANT","OhioStateU"
"636",636,"ACTBLUE","CUSTOMER SERVICE","OhioStateU"
"637",637,"ACTBLUE","CUSTOMER SERVICE","OhioStateU"
"638",638,"ACTBLUE","SECRETARY","BowlingGreenU"
"639",639,"ACTBLUE","PROFESSOR","OhioStateU"
"640",640,"ACTBLUE","PROFESSOR","OhioStateU"
"641",641,"ACTBLUE","EDUCATOR","OhioStateU"
"642",642,"ACTBLUE","PROGRAM COORDINATOR","OhioStateU"
"643",643,"ACTBLUE","PROFESSOR","OhioStateU"
"644",644,"ACTBLUE","UNIVERSITY INSTRUCTOR","OhioStateU"
"645",645,"ACTBLUE","INSTRUCTIONAL DESIGNER","OhioStateU"
"646",646,"ACTBLUE","PHD STUDENT","OhioStateU"
"647",647,"ACTBLUE","PROFESSOR","BowlingGreenU"
"648",648,"ACTBLUE","PROFESSOR","BowlingGreenU"
"649",649,"ACTBLUE","PROFESSOR","BowlingGreenU"
"650",650,"ACTBLUE","PROFESSOR","OberlinC"
"651",651,"ACTBLUE","PROFESSOR","OberlinC"
"652",652,"ACTBLUE","PROFESSOR","OhioStateU"
"653",653,"ACTBLUE","PROFESSOR","OberlinC"
"654",654,"ACTBLUE","PROFESSOR","OberlinC"
"655",655,"ACTBLUE","RESEARCH ADMINISTRATOR","OhioStateU"
"656",656,"ACTBLUE","EDUCATOR","OWesleyanU"
"657",657,"ACTBLUE","PROFESSOR","KenyonC"
"658",658,"ACTBLUE","ASSOCIATE PROFESSOR","OhioStateU"
"659",659,"ACTBLUE","PROFESSOR","UToledo"
"660",660,"ACTBLUE","PROFESSOR","BowlingGreenU"
"661",661,"ACTBLUE","PROFESSOR","BowlingGreenU"
"662",662,"ACTBLUE","LIBRARY ASSISTANT","OhioStateU"
"663",663,"ACTBLUE","LIBRARY ASSISTANT","OhioStateU"
"664",664,"ACTBLUE","ASSISTANT RESEARCH PROFESSOR","OhioStateU"
"665",665,"ACTBLUE","TEACHER","OberlinC"
"666",666,"ACTBLUE","SCIENTIST","KenyonC"
"667",667,"ACTBLUE","PROFESSOR","OberlinC"
"668",668,"ACTBLUE","PROFESSOR","OhioStateU"
"669",669,"ACTBLUE","SECRETARY","OhioStateU"
"670",670,"ACTBLUE","SECRETARY","OhioStateU"
"671",671,"ACTBLUE","PHYSICIAN","OhioStateU"
"672",672,"ACTBLUE","PROFESSOR","OhioStateU"
"673",673,"ACTBLUE","ASSISTANT RESEARCH PROFESSOR","OhioStateU"
"674",674,"ACTBLUE","TEACHER","OhioStateU"
"675",675,"ACTBLUE","LIBRARY ASSISTANT","OhioStateU"
"676",676,"ACTBLUE","EDITOR","OberlinC"
"677",677,"ACTBLUE","EDITOR","OberlinC"
"678",678,"ACTBLUE","EDITOR","OberlinC"
"679",679,"ACTBLUE","EDITOR","OberlinC"
"680",680,"ACTBLUE","SECRETARY","OhioStateU"
"681",681,"ACTBLUE","SECRETARY","OhioStateU"
"682",682,"ACTBLUE","PROFESSOR","KenyonC"
"683",683,"ACTBLUE","EDITOR","OberlinC"
"684",684,"ACTBLUE","ADMINISTRATION","OhioStateU"
"685",685,"ACTBLUE","PROFESSOR","OberlinC"
"686",686,"ACTBLUE","PROFESSOR","OberlinC"
"687",687,"ACTBLUE","CUSTOMER SERVICE","OhioStateU"
"688",688,"ACTBLUE","DIRECTOR OF ADMINISTRATION","OhioStateU"
"689",689,"ACTBLUE","ASSISTANT DEAN","OhioStateU"
"690",690,"ACTBLUE","FACULTY","OberlinC"
"691",691,"ACTBLUE","FACULTY","OberlinC"
"692",692,"ACTBLUE","PROFESSOR","OberlinC"
"693",693,"ACTBLUE","PROFESSOR","OberlinC"
"694",694,"ACTBLUE","ASSISTANT RESEARCH PROFESSOR","OhioStateU"
"695",695,"ACTBLUE","SCIENTIST","OhioStateU"
"696",696,"ACTBLUE","STUDENT ASSISTANT","OhioStateU"
"697",697,"ACTBLUE","PHYSICIAN","OhioStateU"
"698",698,"ACTBLUE","LIBRARY ASSISTANT","OhioStateU"
"699",699,"ACTBLUE","LIBRARY ASSISTANT","OhioStateU"
"700",700,"ACTBLUE","LIBRARY ASSISTANT","OhioStateU"
"701",701,"ACTBLUE","INFORMATION TECHNOLOGY","OhioStateU"
"702",702,"ACTBLUE","LIBRARY ASSISTANT","OhioStateU"
"703",703,"ACTBLUE","LIBRARY ASSISTANT","OhioStateU"
"704",704,"ACTBLUE","LIBRARY ASSISTANT","OhioStateU"
"705",705,"ACTBLUE","PROFESSOR","OhioStateU"
"706",706,"ACTBLUE","PROFESSOR","BowlingGreenU"
"707",707,"ACTBLUE","PROFESSOR","BowlingGreenU"
"708",708,"ACTBLUE","PROJECT MANAGER","OhioStateU"
"709",709,"ACTBLUE","PROFESSOR","OhioStateU"
"710",710,"ACTBLUE","HISTORIAN","KenyonC"
"711",711,"ACTBLUE","IT SUPERVISOR","OhioStateU"
"712",712,"ACTBLUE","IT SUPERVISOR","OhioStateU"
"713",713,"ACTBLUE","PHYSICIAN","OhioStateU"
"714",714,"ACTBLUE","PHYSICIAN","OhioStateU"
"715",715,"ACTBLUE","PROFESSOR","OberlinC"
"716",716,"ACTBLUE","PROFESSOR","OberlinC"
"717",717,"ACTBLUE","PROFESSOR","OberlinC"
"718",718,"ACTBLUE","PROFESSOR","BowlingGreenU"
"719",719,"ACTBLUE","TEACHER","OhioStateU"
"720",720,"ACTBLUE","EDITOR","OberlinC"
"721",721,"DSCC","ASTRONOMER","OhioStateU"
"722",722,"EMILY'S LIST","ADMINISTRATIVE MANAGER","OhioStateU"
"723",723,"DNC SERVICES CORP./DEM. NAT'L COMMITTEE","PROFESSOR EMERITUS","OhioStateU"
"724",724,"ACTBLUE","PROFESSOR","OhioStateU"
"725",725,"DONALD J. TRUMP FOR PRESIDENT, INC.","NURSE","UToledo"
"726",726,"DONALD J. TRUMP FOR PRESIDENT, INC.","NURSE","UToledo"
"727",727,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"728",728,"DCCC","ASSOCIATE PROFESSOR","OhioStateU"
"729",729,"DCCC","ASSOCIATE PROFESSOR","OhioStateU"
"730",730,"DCCC","PHYSICIST","OhioStateU"
"731",731,"DCCC","PROFESSOR","BowlingGreenU"
"732",732,"DCCC","ART HISTORIAN / PROFESSOR","OhioStateU"
"733",733,"DCCC","EDUCATOR","OhioStateU"
"734",734,"DCCC","EDUCATOR","OhioStateU"
"735",735,"DCCC","PROFESSOR","OhioStateU"
"736",736,"DCCC","PROFESSOR","OhioStateU"
"737",737,"DCCC","PROFESSOR","OhioStateU"
"738",738,"DCCC","EDUCATOR OF ART HISTORY","OWesleyanU"
"739",739,"DCCC","EDUCATOR OF ART HISTORY","OWesleyanU"
"740",740,"DCCC","PROFESSOR/SCIENTIST","OhioStateU"
"741",741,"DCCC","RESEARCH SCIENTIST","OhioStateU"
"742",742,"DCCC","CANCER RESEARCH","OhioStateU"
"743",743,"DCCC","CANCER RESEARCH","OhioStateU"
"744",744,"DCCC","CANCER RESEARCH","OhioStateU"
"745",745,"DCCC","CANCER RESEARCH","OhioStateU"
"746",746,"DCCC","CANCER RESEARCH","OhioStateU"
"747",747,"DCCC","CANCER RESEARCH","OhioStateU"
"748",748,"DCCC","CANCER RESEARCH","OhioStateU"
"749",749,"DCCC","CANCER RESEARCH","OhioStateU"
"750",750,"DCCC","CANCER RESEARCH","OhioStateU"
"751",751,"DCCC","CANCER RESEARCH","OhioStateU"
"752",752,"DCCC","PROJECT COORDINATOR","OhioStateU"
"753",753,"DCCC","PROJECT COORDINATOR","OhioStateU"
"754",754,"DCCC","PROFESSOR","OhioStateU"
"755",755,"DCCC","PROFESSOR","OhioStateU"
"756",756,"DCCC","PROFESSOR","OberlinC"
"757",757,"DCCC","PROFESSOR","UMountUnion"
"758",758,"DCCC","INSTITUTE DIRECTOR","OhioStateU"
"759",759,"DCCC","PROFESSOR","OhioStateU"
"760",760,"DCCC","FACULTY","OberlinC"
"761",761,"DCCC","FACULTY","OberlinC"
"762",762,"DCCC","FACULTY","OberlinC"
"763",763,"DCCC","FACULTY","OberlinC"
"764",764,"DCCC","PHYSICIAN","OhioStateU"
"765",765,"DCCC","PHYSICIAN","OhioStateU"
"766",766,"DCCC","FACULTY","OberlinC"
"767",767,"DCCC","ART HISTORIAN / PROFESSOR","OhioStateU"
"768",768,"DCCC","PROFESSOR","OberlinC"
"769",769,"DCCC","PROFESSOR","OberlinC"
"770",770,"DCCC","ACADEMIC ADVISOR","OhioStateU"
"771",771,"DCCC","PROFESSOR","OhioStateU"
"772",772,"DCCC","ASSOCIATE PROFESSOR","BowlingGreenU"
"773",773,"DCCC","ASSOCIATE PROFESSOR","BowlingGreenU"
"774",774,"DCCC","ASSOCIATE PROFESSOR","BowlingGreenU"
"775",775,"DCCC","ASSOCIATE PROFESSOR","BowlingGreenU"
"776",776,"DCCC","ASSOCIATE PROFESSOR","BowlingGreenU"
"777",777,"DCCC","PROFESSOR","OhioStateU"
"778",778,"DCCC","ASTRONOMER","OhioStateU"
"779",779,"DCCC","SCIENTIST","OhioStateU"
"780",780,"DCCC","TEACHER","OberlinC"
"781",781,"DCCC","LIBRARY ASSISTANT","OhioStateU"
"782",782,"DCCC","LIBRARY ASSISTANT","OhioStateU"
"783",783,"DCCC","LIBRARY ASSISTANT","OhioStateU"
"784",784,"DCCC","ART HISTORIAN / PROFESSOR","OhioStateU"
"785",785,"DCCC","PROFESSOR","OhioStateU"
"786",786,"DCCC","FACULTY","OberlinC"
"787",787,"DCCC","PROFESSOR","OhioStateU"
"788",788,"DCCC","FACULTY","OberlinC"
"789",789,"DCCC","PROFESSOR","OhioStateU"
"790",790,"DCCC","PROFESSOR","OhioStateU"
"791",791,"DCCC","PROFESSOR","OhioStateU"
"792",792,"DCCC","CANCER RESEARCH","OhioStateU"
"793",793,"DCCC","SCIENTIST","OhioStateU"
"794",794,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"795",795,"TULSI FOR HAWAI'I","POSTDOCTORAL FELLOW","OhioStateU"
"796",796,"DCCC","FACULTY","OberlinC"
"797",797,"ACTBLUE","ASSOCIATE PROFESSOR","OhioStateU"
"798",798,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"799",799,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"800",800,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"801",801,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"802",802,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"803",803,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"804",804,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"805",805,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"806",806,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"807",807,"SOCIETY OF THORACIC SURGEONS POLITICAL ACTION COMMITTEE","CHIEF, CARDIOTHORACIC SURGERY","UToledo"
"808",808,"DNC SERVICES CORP./DEM. NAT'L COMMITTEE","PROFESSOR EMERITUS","OhioStateU"
"809",809,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"810",810,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"811",811,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"812",812,"ACTBLUE","ASSISTANT PROFESSOR","OhioStateU"
"813",813,"ACTBLUE","ASSISTANT PROFESSOR","OhioStateU"
"814",814,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"815",815,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"816",816,"ACTBLUE","UNIVERSITY PROFESSOR","OhioStateU"
"817",817,"DNC SERVICES CORP./DEM. NAT'L COMMITTEE","PHYSICIAN","OhioStateU"
"818",818,"BILL FOSTER FOR CONGRESS","PROFESSOR","OhioStateU"
"819",819,"TEA PARTY MAJORITY FUND","EDUCATOR","OhioStateU"
"820",820,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"821",821,"IT STARTS TODAY","RESEARCH ASSISTSNT","OhioStateU"
"822",822,"FRIENDS OF SHERROD BROWN","PROFESSOR","OhioStateU"
"823",823,"DNC SERVICES CORP./DEM. NAT'L COMMITTEE","PROFESSOR EMERITUS","OhioStateU"
"824",824,"DNC SERVICES CORP./DEM. NAT'L COMMITTEE","PROFESSOR OF LAW (EMERITUS)","OhioStateU"
"825",825,"FRIENDS OF SHERROD BROWN","ADMINISTRATIVE ASSOCIATE","OhioStateU"
"826",826,"MCSALLY FOR SENATE INC","LECTURER/ATTORNEY","UToledo"
"827",827,"END CITIZENS UNITED","PROGRAM ASSISTANT","OhioStateU"
"828",828,"END CITIZENS UNITED","ACADEMIC ADVISOR","OhioStateU"
