"","GEO_TTL","GEO_ID","state","county"
"2228","Lane County, Oregon","0500000US41039","41","039"
"2229","Lincoln County, Oregon","0500000US41041","41","041"
"2230","Linn County, Oregon","0500000US41043","41","043"
"2231","Malheur County, Oregon","0500000US41045","41","045"
"2232","Marion County, Oregon","0500000US41047","41","047"
"2233","Morrow County, Oregon","0500000US41049","41","049"
"2234","Multnomah County, Oregon","0500000US41051","41","051"
"2235","Polk County, Oregon","0500000US41053","41","053"
"2236","Sherman County, Oregon","0500000US41055","41","055"
"2237","Tillamook County, Oregon","0500000US41057","41","057"
"2238","Umatilla County, Oregon","0500000US41059","41","059"
"2239","Union County, Oregon","0500000US41061","41","061"
"2240","Wallowa County, Oregon","0500000US41063","41","063"
"2241","Wasco County, Oregon","0500000US41065","41","065"
"2242","Washington County, Oregon","0500000US41067","41","067"
"2243","Wheeler County, Oregon","0500000US41069","41","069"
"2244","Yamhill County, Oregon","0500000US41071","41","071"
"2245","Adams County, Pennsylvania","0500000US42001","42","001"
"2246","Allegheny County, Pennsylvania","0500000US42003","42","003"
"2247","Armstrong County, Pennsylvania","0500000US42005","42","005"
"2248","Beaver County, Pennsylvania","0500000US42007","42","007"
"2249","Bedford County, Pennsylvania","0500000US42009","42","009"
"2250","Berks County, Pennsylvania","0500000US42011","42","011"
"2251","Blair County, Pennsylvania","0500000US42013","42","013"
"2252","Bradford County, Pennsylvania","0500000US42015","42","015"
"2253","Bucks County, Pennsylvania","0500000US42017","42","017"
"2254","Butler County, Pennsylvania","0500000US42019","42","019"
"2255","Cambria County, Pennsylvania","0500000US42021","42","021"
"2256","Cameron County, Pennsylvania","0500000US42023","42","023"
"2257","Carbon County, Pennsylvania","0500000US42025","42","025"
"2258","Centre County, Pennsylvania","0500000US42027","42","027"
"2259","Chester County, Pennsylvania","0500000US42029","42","029"
"2260","Clarion County, Pennsylvania","0500000US42031","42","031"
"2261","Clearfield County, Pennsylvania","0500000US42033","42","033"
"2262","Clinton County, Pennsylvania","0500000US42035","42","035"
"2263","Columbia County, Pennsylvania","0500000US42037","42","037"
"2264","Crawford County, Pennsylvania","0500000US42039","42","039"
"2265","Cumberland County, Pennsylvania","0500000US42041","42","041"
"2266","Dauphin County, Pennsylvania","0500000US42043","42","043"
"2267","Delaware County, Pennsylvania","0500000US42045","42","045"
"2268","Elk County, Pennsylvania","0500000US42047","42","047"
"2269","Erie County, Pennsylvania","0500000US42049","42","049"
"2270","Fayette County, Pennsylvania","0500000US42051","42","051"
"2271","Forest County, Pennsylvania","0500000US42053","42","053"
"2272","Franklin County, Pennsylvania","0500000US42055","42","055"
"2273","Fulton County, Pennsylvania","0500000US42057","42","057"
"2274","Greene County, Pennsylvania","0500000US42059","42","059"
"2275","Huntingdon County, Pennsylvania","0500000US42061","42","061"
"2276","Indiana County, Pennsylvania","0500000US42063","42","063"
"2277","Jefferson County, Pennsylvania","0500000US42065","42","065"
"2278","Juniata County, Pennsylvania","0500000US42067","42","067"
"2279","Lackawanna County, Pennsylvania","0500000US42069","42","069"
"2280","Lancaster County, Pennsylvania","0500000US42071","42","071"
"2281","Lawrence County, Pennsylvania","0500000US42073","42","073"
"2282","Lebanon County, Pennsylvania","0500000US42075","42","075"
"2283","Lehigh County, Pennsylvania","0500000US42077","42","077"
"2284","Luzerne County, Pennsylvania","0500000US42079","42","079"
"2285","Lycoming County, Pennsylvania","0500000US42081","42","081"
"2286","McKean County, Pennsylvania","0500000US42083","42","083"
"2287","Mercer County, Pennsylvania","0500000US42085","42","085"
"2288","Mifflin County, Pennsylvania","0500000US42087","42","087"
"2289","Monroe County, Pennsylvania","0500000US42089","42","089"
"2290","Montgomery County, Pennsylvania","0500000US42091","42","091"
"2291","Montour County, Pennsylvania","0500000US42093","42","093"
"2292","Northampton County, Pennsylvania","0500000US42095","42","095"
"2293","Northumberland County, Pennsylvania","0500000US42097","42","097"
"2294","Perry County, Pennsylvania","0500000US42099","42","099"
"2295","Philadelphia County, Pennsylvania","0500000US42101","42","101"
"2296","Pike County, Pennsylvania","0500000US42103","42","103"
"2297","Potter County, Pennsylvania","0500000US42105","42","105"
"2298","Schuylkill County, Pennsylvania","0500000US42107","42","107"
"2299","Snyder County, Pennsylvania","0500000US42109","42","109"
"2300","Somerset County, Pennsylvania","0500000US42111","42","111"
"2301","Sullivan County, Pennsylvania","0500000US42113","42","113"
"2302","Susquehanna County, Pennsylvania","0500000US42115","42","115"
"2303","Tioga County, Pennsylvania","0500000US42117","42","117"
"2304","Union County, Pennsylvania","0500000US42119","42","119"
"2305","Venango County, Pennsylvania","0500000US42121","42","121"
"2306","Warren County, Pennsylvania","0500000US42123","42","123"
"2307","Washington County, Pennsylvania","0500000US42125","42","125"
"2308","Wayne County, Pennsylvania","0500000US42127","42","127"
"2309","Westmoreland County, Pennsylvania","0500000US42129","42","129"
"2310","Wyoming County, Pennsylvania","0500000US42131","42","131"
"2311","York County, Pennsylvania","0500000US42133","42","133"
"2312","Bristol County, Rhode Island","0500000US44001","44","001"
"2313","Kent County, Rhode Island","0500000US44003","44","003"
"2314","Newport County, Rhode Island","0500000US44005","44","005"
"2315","Providence County, Rhode Island","0500000US44007","44","007"
"2316","Washington County, Rhode Island","0500000US44009","44","009"
"2317","Abbeville County, South Carolina","0500000US45001","45","001"
"2318","Aiken County, South Carolina","0500000US45003","45","003"
"2319","Allendale County, South Carolina","0500000US45005","45","005"
"2320","Anderson County, South Carolina","0500000US45007","45","007"
"2321","Bamberg County, South Carolina","0500000US45009","45","009"
"2322","Barnwell County, South Carolina","0500000US45011","45","011"
"2323","Beaufort County, South Carolina","0500000US45013","45","013"
"2324","Berkeley County, South Carolina","0500000US45015","45","015"
"2325","Calhoun County, South Carolina","0500000US45017","45","017"
"2326","Charleston County, South Carolina","0500000US45019","45","019"
"2327","Cherokee County, South Carolina","0500000US45021","45","021"
"2328","Chester County, South Carolina","0500000US45023","45","023"
"2329","Chesterfield County, South Carolina","0500000US45025","45","025"
"2330","Clarendon County, South Carolina","0500000US45027","45","027"
"2331","Colleton County, South Carolina","0500000US45029","45","029"
"2332","Darlington County, South Carolina","0500000US45031","45","031"
"2333","Dillon County, South Carolina","0500000US45033","45","033"
"2334","Dorchester County, South Carolina","0500000US45035","45","035"
"2335","Edgefield County, South Carolina","0500000US45037","45","037"
"2336","Fairfield County, South Carolina","0500000US45039","45","039"
"2337","Florence County, South Carolina","0500000US45041","45","041"
"2338","Georgetown County, South Carolina","0500000US45043","45","043"
"2339","Greenville County, South Carolina","0500000US45045","45","045"
"2340","Greenwood County, South Carolina","0500000US45047","45","047"
"2341","Hampton County, South Carolina","0500000US45049","45","049"
"2342","Horry County, South Carolina","0500000US45051","45","051"
"2343","Jasper County, South Carolina","0500000US45053","45","053"
"2344","Kershaw County, South Carolina","0500000US45055","45","055"
"2345","Lancaster County, South Carolina","0500000US45057","45","057"
"2346","Laurens County, South Carolina","0500000US45059","45","059"
"2347","Lee County, South Carolina","0500000US45061","45","061"
"2348","Lexington County, South Carolina","0500000US45063","45","063"
"2349","McCormick County, South Carolina","0500000US45065","45","065"
"2350","Marion County, South Carolina","0500000US45067","45","067"
"2351","Marlboro County, South Carolina","0500000US45069","45","069"
"2352","Newberry County, South Carolina","0500000US45071","45","071"
"2353","Oconee County, South Carolina","0500000US45073","45","073"
"2354","Orangeburg County, South Carolina","0500000US45075","45","075"
"2355","Pickens County, South Carolina","0500000US45077","45","077"
"2356","Richland County, South Carolina","0500000US45079","45","079"
"2357","Saluda County, South Carolina","0500000US45081","45","081"
"2358","Spartanburg County, South Carolina","0500000US45083","45","083"
"2359","Sumter County, South Carolina","0500000US45085","45","085"
"2360","Union County, South Carolina","0500000US45087","45","087"
"2361","Williamsburg County, South Carolina","0500000US45089","45","089"
"2362","York County, South Carolina","0500000US45091","45","091"
"2363","Aurora County, South Dakota","0500000US46003","46","003"
"2364","Beadle County, South Dakota","0500000US46005","46","005"
"2365","Bennett County, South Dakota","0500000US46007","46","007"
"2366","Bon Homme County, South Dakota","0500000US46009","46","009"
"2367","Brookings County, South Dakota","0500000US46011","46","011"
"2368","Brown County, South Dakota","0500000US46013","46","013"
"2369","Brule County, South Dakota","0500000US46015","46","015"
"2370","Buffalo County, South Dakota","0500000US46017","46","017"
"2371","Butte County, South Dakota","0500000US46019","46","019"
"2372","Campbell County, South Dakota","0500000US46021","46","021"
"2373","Charles Mix County, South Dakota","0500000US46023","46","023"
"2374","Clark County, South Dakota","0500000US46025","46","025"
"2375","Clay County, South Dakota","0500000US46027","46","027"
"2376","Codington County, South Dakota","0500000US46029","46","029"
"2377","Corson County, South Dakota","0500000US46031","46","031"
"2378","Custer County, South Dakota","0500000US46033","46","033"
"2379","Davison County, South Dakota","0500000US46035","46","035"
"2380","Day County, South Dakota","0500000US46037","46","037"
"2381","Deuel County, South Dakota","0500000US46039","46","039"
"2382","Dewey County, South Dakota","0500000US46041","46","041"
"2383","Douglas County, South Dakota","0500000US46043","46","043"
"2384","Edmunds County, South Dakota","0500000US46045","46","045"
"2385","Fall River County, South Dakota","0500000US46047","46","047"
"2386","Faulk County, South Dakota","0500000US46049","46","049"
"2387","Grant County, South Dakota","0500000US46051","46","051"
"2388","Gregory County, South Dakota","0500000US46053","46","053"
"2389","Haakon County, South Dakota","0500000US46055","46","055"
"2390","Hamlin County, South Dakota","0500000US46057","46","057"
"2391","Hand County, South Dakota","0500000US46059","46","059"
"2392","Hanson County, South Dakota","0500000US46061","46","061"
"2393","Harding County, South Dakota","0500000US46063","46","063"
"2394","Hughes County, South Dakota","0500000US46065","46","065"
"2395","Hutchinson County, South Dakota","0500000US46067","46","067"
"2396","Hyde County, South Dakota","0500000US46069","46","069"
"2397","Jackson County, South Dakota","0500000US46071","46","071"
"2398","Jerauld County, South Dakota","0500000US46073","46","073"
"2399","Jones County, South Dakota","0500000US46075","46","075"
"2400","Kingsbury County, South Dakota","0500000US46077","46","077"
"2401","Lake County, South Dakota","0500000US46079","46","079"
"2402","Lawrence County, South Dakota","0500000US46081","46","081"
"2403","Lincoln County, South Dakota","0500000US46083","46","083"
"2404","Lyman County, South Dakota","0500000US46085","46","085"
"2405","McCook County, South Dakota","0500000US46087","46","087"
"2406","McPherson County, South Dakota","0500000US46089","46","089"
"2407","Marshall County, South Dakota","0500000US46091","46","091"
"2408","Meade County, South Dakota","0500000US46093","46","093"
"2409","Mellette County, South Dakota","0500000US46095","46","095"
"2410","Miner County, South Dakota","0500000US46097","46","097"
"2411","Minnehaha County, South Dakota","0500000US46099","46","099"
"2412","Moody County, South Dakota","0500000US46101","46","101"
"2413","Pennington County, South Dakota","0500000US46103","46","103"
"2414","Perkins County, South Dakota","0500000US46105","46","105"
"2415","Potter County, South Dakota","0500000US46107","46","107"
"2416","Roberts County, South Dakota","0500000US46109","46","109"
"2417","Sanborn County, South Dakota","0500000US46111","46","111"
"2418","Shannon County, South Dakota","0500000US46113","46","113"
"2419","Spink County, South Dakota","0500000US46115","46","115"
"2420","Stanley County, South Dakota","0500000US46117","46","117"
"2421","Sully County, South Dakota","0500000US46119","46","119"
"2422","Todd County, South Dakota","0500000US46121","46","121"
"2423","Tripp County, South Dakota","0500000US46123","46","123"
"2424","Turner County, South Dakota","0500000US46125","46","125"
"2425","Union County, South Dakota","0500000US46127","46","127"
"2426","Walworth County, South Dakota","0500000US46129","46","129"
"2427","Yankton County, South Dakota","0500000US46135","46","135"
